anime_id,name,genre,type,episodes,rating,members,user_rating,count
13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?","Adventure, Comedy, Slice of Life",Movie,1,5.58,113,-1.0,1
13825,Kamiusagi Rope x au Collaboration,"Comedy, Slice of Life",ONA,Unknown,5.2,101,,0
13827,Kamiusagi Rope x Panasonic Collaboration,"Comedy, Slice of Life",Movie,1,5.79,116,4.5,2
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,"Comedy, Slice of Life",TV,Unknown,6.25,143,,0
32568,Kamiwaza Wanda,"Kids, Sci-Fi",TV,Unknown,5.29,316,,0
33177,Kamotori Gonbee,Kids,Movie,1,3.89,49,3.0,1
24977,Kana Kana Kazoku,Comedy,ONA,Unknown,5.11,98,,0
31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,Comedy,ONA,6,4.38,53,,0
30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,Comedy,ONA,1,4.45,71,3.0,1
31605,Kana Kana Kazoku: Kakusan Mare Bo ! 1-Wa-5-wa oo Matome Koukai… Ka na?,Comedy,ONA,1,5.11,44,,0
31603,Kana Kana Kazoku: Rika in Wonderland,Comedy,ONA,1,4.25,57,,0
30443,Kana Kana Kazoku: Shinnen no Goaisatsu,Comedy,ONA,1,3.74,84,3.0,1
30444,Kana Kana Kazoku: Stop Rubella,Comedy,ONA,1,4.14,71,3.0,1
30743,Kanagatari. Kanabakari.: Kanadian Families,Slice of Life,OVA,1,6.36,209,4.5,2
24049,Kanai,Mecha,ONA,1,4.12,132,1.0,2
30167,Kanashiki Mongoose,"Kids, Music",Music,1,3.36,90,3.0,1
21913,Kanbee-kun ga Yuku,"Comedy, Historical, Kids",Special,3,4.76,71,-1.0,2
31418,KanColle Movie,"Action, Military, School, Sci-Fi, Slice of Life",Movie,1,7.69,9439,2.5,2
26333,Kaneko Misuzu: Yasashisa no Fuukei,"Drama, Kids",OVA,1,5.25,53,-1.0,1
18583,Kangetsu Ittou: Akuryou Kiri,"Action, Martial Arts, Samurai",OVA,2,5.23,91,-1.0,1
29551,Kanimanji Engi,Fantasy,Movie,1,4.79,103,4.33,3
17217,Kankara Sanshin,"Drama, Historical",Movie,1,8.0,125,-1.0,1
30435,Kankou Taisen Saitama: Sakuya no Tatakai,"Drama, Historical",ONA,4,4.24,103,3.0,1
23727,Kansuke-san to Fushigi na Jitensha,"Fantasy, Kids",Movie,1,5.5,53,-1.0,1
23639,Kappa Kawatarou,"Kids, Supernatural",Movie,1,4.85,101,3.33,3
9584,Kappa no Sanpei,"Adventure, Kids, Supernatural",Movie,1,6.11,121,2.5,4
29491,Kappa no Suribachi,"Fantasy, Kids",Movie,1,5.0,46,,0
31506,Kappa no Ude,"Fantasy, Kids",Movie,1,4.46,62,3.5,2
20123,Kappamaki,"Comedy, Slice of Life",TV,130,5.43,75,-1.0,1
8065,Karakuri Kengou Den Musashi Lord,"Action, Adventure, Mecha",TV,50,6.37,208,1.86,7
5140,Karaoke Senshi Mike-tarou,"Kids, Music",TV,20,7.05,159,4.67,3
27841,Karasu no Panya-san/Dorobou Gakkou,Kids,OVA,2,5.67,56,-1.0,1
29489,Karasu no Puuta,Kids,TV,Unknown,8.0,42,,0
7479,Karate Baka Ichidai,"Historical, Martial Arts, Sports",TV,47,7.35,301,-1.0,2
29361,Kareshi wa Hammerhead Shark,"Comedy, Kids, Slice of Life",TV,Unknown,3.78,120,,0
20127,Kariage-kun,"Comedy, Seinen, Slice of Life",TV,59,6.5,79,3.0,2
9371,Karl to Fushigi na Tou,Kids,TV,26,5.14,176,-1.0,1
29661,Karma,Dementia,Movie,1,4.49,106,4.0,2
28571,Karugamo Oyako no Hi no Youjin,"Drama, Kids",OVA,1,5.67,38,,0
6366,Karuizawa Syndrome,"Action, Comedy, Drama, Slice of Life",OVA,1,6.27,145,4.0,3
32623,Kasa Jizou,"Fantasy, Historical",Movie,1,4.43,40,3.0,1
28361,Kaseifu ga Ita.,"Comedy, Shoujo, Slice of Life",OVA,1,4.55,93,4.0,1
24047,Kaseki Dorobou to Kyouryuuseki,"Adventure, Kids",ONA,1,5.59,107,1.0,3
31926,Kashikokimono,Music,Movie,1,4.93,121,,0
27721,Kasumin,"Fantasy, Kids",TV,26,6.64,236,3.0,2
27723,Kasumin 2nd Season,"Fantasy, Kids",TV,26,6.36,104,3.0,2
14039,Katayoku no Khronos Gear,"Action, Sci-Fi",OVA,1,7.75,542,-1.0,2
29966,Katsuobushi Dayo Jinsei wa,"Kids, Music",Music,1,4.28,88,3.0,1
21101,Katta-kun Monogatari,"Adventure, Kids",Movie,1,5.0,70,-1.0,1
9832,Katte ni Shirokuma,Comedy,OVA,1,6.04,120,3.5,2
22111,Kattobase! Dreamers: Carp Tanjou Monogatari,Sports,Movie,1,5.2,71,-1.0,1
10797,Kayoe! Chuugaku,"Comedy, School",TV,Unknown,6.77,166,,0
26229,Kaze no Tabibito,"Drama, Kids",OVA,1,6.33,47,-1.0,1
32832,Kaze no You ni,"Drama, Slice of Life",Movie,1,6.14,741,,0
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.24,103,-1.0,1
20143,Kazu &amp; Yasu Hero Tanjou,"Drama, Sports",Movie,1,6.67,78,-1.0,1
28691,Kemurigusa Monogatari,"Drama, Sports",Movie,1,7.33,56,,0
29433,Ken to Kaijuu,"Fantasy, Kids, Magic",Special,6,5.67,44,,0
32420,Ken-chan,"Kids, Music",Music,1,4.75,37,,0
21099,Kenji no Trunk,"Fantasy, Kids",Movie,1,6.1,120,-1.0,1
29453,Kenka no Ato wa,"Kids, Music, Romance",Music,1,5.17,96,5.67,3
27837,Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,Sports,OVA,1,5.67,100,-1.0,1
17339,Kentauros no Densetsu,"Action, Drama",OVA,1,5.58,84,-1.0,1
19515,Kentoushi,"Seinen, Sports",OVA,3,6.25,88,-1.0,1
22573,Kero Kero Keroppi no Aladdin to Mahou no Lamp,"Fantasy, Kids",OVA,1,5.91,93,-1.0,1
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,"Kids, Supernatural",OVA,1,5.54,76,-1.0,1
17985,Kero Kero Keroppi no Boku-tachi no Takaramono,"Fantasy, Kids",OVA,1,6.5,117,2.75,4
18087,Kero Kero Keroppi no Bouken: Pink no Kinoko,"Fantasy, Kids",OVA,1,6.15,110,3.25,4
17983,Kero Kero Keroppi no Christmas Eve no Okurimono,"Fantasy, Kids",OVA,1,6.1,113,1.0,3
22625,Kero Kero Keroppi no Dai Bouken,"Adventure, Fantasy, Kids",OVA,1,6.0,75,-1.0,1
17489,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,"Adventure, Comedy, Kids",Movie,1,6.11,87,-1.0,1
22605,Kero Kero Keroppi no Ganbare! Keroppooz,"Fantasy, Kids, Sports",OVA,1,6.0,88,-1.0,1
15663,Kero Kero Keroppi no Gulliver no Bouken,"Adventure, Fantasy, Kids",OVA,1,6.21,134,1.0,3
22615,Kero Kero Keroppi no Kero Kero House no Himitsu,"Fantasy, Kids",OVA,1,6.84,78,4.5,2
22643,Kero Kero Keroppi no Kyouryuu ga Deta,"Fantasy, Kids",OVA,1,6.1,61,-1.0,1
22653,Kero Kero Keroppi no Mitsubachi Daisoudou,"Fantasy, Kids",OVA,1,6.17,60,-1.0,1
17987,Kero Kero Keroppi no Robin Hood,"Fantasy, Kids",OVA,1,6.49,116,2.75,4
22649,Kero Kero Keroppi no Sanjuushi,"Fantasy, Kids",Movie,1,6.3,63,-1.0,1
22647,Kero Kero Keroppi no Sora Tobu Yume no Fune,"Fantasy, Kids",OVA,1,6.62,67,-1.0,1
22645,Kero Kero Keroppi no Sora wo Tobetara,"Adventure, Kids",OVA,1,6.45,69,-1.0,2
22637,Kero Kero Keroppi no Tomodachi ni Narou yo,"Fantasy, Kids",OVA,1,5.92,70,-1.0,1
22639,Kero Kero Keroppi no Tomodachi wa Mahoutsukai,"Kids, Magic",OVA,1,5.73,71,-1.0,1
22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,OVA,1,6.31,71,-1.0,1
22613,Kero Kero Keroppi no Yowamushi-ouji no Daibouken,"Adventure, Fantasy, Kids",OVA,1,6.21,88,-1.0,1
22651,Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!,"Fantasy, Kids",TV,6,6.62,71,-1.0,1
8244,Keshikasu-kun,"Comedy, Kids",TV,Unknown,4.63,157,,0
8353,Ketsuinu,Comedy,TV,13,5.04,270,4.5,2
29679,Ki Renka,"Demons, Drama",Movie,1,4.13,99,2.5,2
10237,Ki-Fighter Taerang,"Adventure, Kids",TV,26,5.92,81,-1.0,1
28965,Kibun wa Uaa Jitsuzai OL Kouza,"Comedy, Seinen",OVA,1,5.83,51,,0
3870,Kick no Oni,"Shounen, Sports",TV,26,7.25,261,-0.2,5
19683,Kick no Oni (1971),"Shounen, Sports",Movie,1,4.78,85,-1.0,1
7525,Kick Off 2002,Sports,TV,26,6.5,135,-1.0,1
26139,Kie Saranu Kizuato: Hi no Umi Osaka,"Historical, Kids",OVA,1,8.67,48,-1.0,1
5928,Kigyou Senshi Yamazaki: Long Distance Call,"Drama, Sci-Fi, Seinen",OVA,1,5.92,168,-1.0,1
26225,"Kii-chan Watashi, Umarete Kite Yokatta!","Drama, Kids",OVA,1,7.25,52,-1.0,1
23085,Kikansha Sensei,"Comedy, School, Slice of Life",Movie,1,6.67,76,-1.0,1
8492,Kikansha Yaemon,"Fantasy, Kids",Movie,1,5.64,89,-1.0,1
8494,Kikansha Yaemon: D51 no Daibouken,"Fantasy, Kids",Movie,1,5.31,119,-1.0,1
9292,Kiki to Lala no Aoi Tori,Kids,Movie,1,6.12,158,-1.0,3
29247,Kiki to Lala no Habatake! Pegasus,"Kids, Magic",OVA,1,5.65,68,,0
17977,Kiki to Lala no Hakuchouza no Ohimesama,Kids,OVA,1,5.0,90,-1.0,1
17483,Kiki to Lala no Hansel to Gretel,Kids,OVA,1,4.0,82,-1.0,1
17981,Kiki to Lala no Hoshi no Dance Shoes,"Kids, Music",OVA,1,4.75,96,-1.0,1
29249,Kiki to Lala no Mamatte Suteki!,"Kids, Magic",OVA,1,5.43,61,,0
17485,Kiki to Lala no Ohimesama ni Naritai,Kids,OVA,1,5.65,98,-1.0,1
17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,OVA,1,4.88,86,-1.0,1
8883,Kikou Heidan J-Phoenix: PF Lips Shoutai,"Comedy, Mecha",OVA,3,5.61,188,-1.0,1
5192,Kiku-chan to Ookami,"Adventure, Historical",Special,1,6.35,142,2.0,2
21749,Kimama ni Idol,Music,OVA,1,6.19,115,-1.0,1
22595,Kimezou no Kimarimonku Ja Kimaranee.,Comedy,ONA,12,4.91,64,-1.0,1
22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,Comedy,ONA,12,5.0,57,-1.0,1
30976,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,"Drama, Kids",OVA,1,7.0,34,,0
34233,Kimoshiba,Comedy,TV,Unknown,7.0,81,,0
19941,Kimu no Juujika,"Drama, Historical",Movie,1,7.5,71,-1.0,1
19995,King Kong: 001/7 Tom Thumb,"Adventure, Sci-Fi",TV,26,5.0,88,-1.0,2
32989,King of Prism by Pretty Rhythm Short Anime,"Comedy, Fantasy, Music",Special,1,5.78,290,,0
33034,Kiniro Mosaic: Pretty Days,"Comedy, School, Slice of Life",Movie,1,7.23,4505,4.33,3
26231,Kiniro no Kujira,"Drama, Kids",OVA,1,5.67,51,-1.0,1
29555,Kinken Chochiku Shiobara Tasuke,Historical,Movie,1,4.21,101,4.0,3
3277,Kinnikuman: Haresugata! Seigi Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.3,280,4.67,3
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.44,280,4.67,3
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.22,282,4.67,3
6012,Kinpatsu no Jeanie,"Drama, Historical",TV,13,6.53,275,5.0,5
10759,Kintarou,Drama,Movie,1,5.93,91,3.0,2
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",Comedy,TV,5,4.14,234,3.0,1
32408,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)","Cars, Comedy",ONA,2,4.31,75,4.0,1
32448,Kirin Ashita no Calendar,"Historical, Kids",TV,1306,6.43,59,,0
23349,Kirin Monoshiri Yakata,Kids,TV,1565,5.56,116,5.0,3
30079,Kirin no Otenki Mama-san,Fantasy,Special,12,3.53,109,4.5,2
33858,Kissaten Soudou,Comedy,ONA,1,3.46,34,3.0,1
32693,Kitakaze to Taiyou,Kids,Movie,1,4.56,48,4.0,1
28035,Kitsune no Home Run Ou,"Kids, Sports",Movie,1,4.16,94,1.5,2
26233,Kitsune no Kan Chigai,"Drama, Kids",OVA,1,5.67,44,-1.0,1
26327,Kitsune to Budou,"Drama, Kids",OVA,1,5.8,70,-1.0,1
30407,Kitsutsuki: The Ten Hole Stories,Dementia,Movie,1,4.53,74,3.0,1
29549,Kitty to Daniel no Odoru Santa-san no Himitsu,"Fantasy, Kids",OVA,1,6.2,48,,0
29543,Kitty to Daniel no Suteki na Christmas,Kids,OVA,1,6.4,49,,0
22499,Kitty to Mimmy no Happy Birthday,"Fantasy, Kids",OVA,1,6.54,80,-1.0,1
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,ONA,1,4.25,64,5.0,1
34286,KiyaKiya,Psychological,Music,1,5.67,26,,0
25061,Kizu darake no Tenshi-tachi,"Comedy, Ecchi, Parody, Seinen",OVA,1,5.38,103,-1.0,2
34120,Kizuna (ONA),Drama,ONA,1,5.13,31,,0
31000,Kizuna: Ningen no Uta Part 2,"Drama, Kids",OVA,1,7.0,44,,0
18321,Kkomaeosa Ttori,"Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen",Movie,1,4.5,59,-1.0,1
18301,Kkureogi Balmyeongwang,"Action, Mecha, Sci-Fi, Shounen",Movie,1,3.5,61,-1.0,1
30048,Kkurukkuruwa Chingudeul,"Adventure, Comedy, Kids, Slice of Life",TV,13,4.2,55,,0
23637,Kobito to Ao Mushi,"Kids, Music",Movie,1,6.43,74,-1.0,1
19585,Kobo-chan,"Comedy, Kids, Slice of Life",TV,63,6.72,160,-1.0,1
22511,Kobutori,"Comedy, Demons",Movie,1,5.38,125,3.0,2
29920,Kobutori (1957),"Comedy, Demons",Movie,1,4.75,90,4.5,2
34503,Kochinpa! Dainiki,Comedy,TV,24,3.4,75,,0
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy, Police",Special,1,7.0,108,,0
33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,"Comedy, Police",Special,1,6.96,117,,0
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,"Comedy, Police",Special,2,7.0,135,,0
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,"Comedy, Police",Special,2,6.64,105,,0
33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,"Comedy, Police",Special,1,7.29,62,,0
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy, Police",Special,1,7.05,101,,0
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,"Comedy, Police",Special,1,6.95,104,,0
33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,"Comedy, Police",Special,2,7.2,100,,0
33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,"Comedy, Police, Shounen, Slice of Life",Special,1,7.77,268,7.0,1
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,"Comedy, Police",Special,2,7.18,116,,0
30235,Kochira Tamago Outou Negaimasu,"Comedy, School",OVA,1,4.5,51,,0
32430,Kodanuki Ponpo,"Kids, Music",Music,1,4.86,62,3.0,1
26091,Koe wo Kikasete,"Drama, Kids",OVA,1,8.33,47,-1.0,1
26345,Kogitsune no Okurimono,"Drama, Fantasy, Kids",OVA,1,6.5,52,-1.0,1
28569,Kogitsune no Shouboutai,"Drama, Fantasy, Kids",OVA,1,6.67,38,,0
6261,Koguma no Misha,"Adventure, Comedy, Drama, Kids",TV,26,6.42,153,2.0,2
24489,Koha Ginjiro,"Action, Drama, School, Shounen",OVA,3,5.6,74,-1.0,1
24775,Koishite!! Namashi-chan,"Kids, Slice of Life",TV,Unknown,6.14,112,,0
31587,Kojin Toshi,Dementia,Movie,1,3.79,130,2.0,1
30968,Kokoro no Catchball,"Kids, Sports",OVA,1,7.33,34,,0
28047,Kokoro no Chikara,"Adventure, Historical, Romance",Movie,1,4.49,148,4.0,5
26293,Kokoro no Hanataba,Kids,OVA,1,7.5,46,-1.0,1
26109,Kokoro no Koukyougaku,"Drama, Kids",OVA,1,6.33,52,-1.0,1
26117,Kokoroya,"Kids, Psychological, Sci-Fi",OVA,1,8.0,66,-1.0,1
32759,Kokuen,"Drama, Music",Music,1,4.52,76,4.0,1
23829,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",TV,24,5.17,76,-1.0,1
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,TV,10,5.47,75,,0
16263,Konchuu Tsurezuregusa,"Kids, Slice of Life",OVA,1,5.8,83,-1.0,1
30129,Konna Ko Iru kana,Kids,TV,Unknown,4.0,38,,0
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,"Comedy, Fantasy",Movie,1,5.5,176,4.5,2
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),"Comedy, Fantasy",TV,12,5.53,236,5.33,3
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Comedy, Fantasy",ONA,11,4.78,91,,0
30212,Kono Mayonnaise wa Yuru Sugiru,Dementia,Movie,1,4.25,79,,0
15227,Kono Sekai no Katasumi ni,"Drama, Historical",Movie,1,8.14,8028,6.0,3
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,"Historical, Slice of Life",OVA,1,5.63,289,-1.0,1
26095,Kono Sora no Shita de,"Drama, Kids",OVA,1,6.33,54,-1.0,1
10335,Konpeki no Kantai: Sourai Kaihatsu Monogatari,"Historical, Military",Special,1,6.45,164,3.5,2
17599,Konpora Kid,"Comedy, Kids, Sci-Fi",TV,26,5.75,72,-1.0,1
25921,Koori no Kuni no Misuke,"Adventure, Kids",Movie,1,6.0,86,-1.0,1
18081,Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi,"Fantasy, Kids",OVA,1,5.65,99,2.5,4
10564,Korogashi Ryouta,"Action, Comedy, Seinen",OVA,3,5.9,96,-1.0,1
29745,Korokoro Animal,Kids,TV,60,6.0,43,,0
29759,Korokoro Animal 2,Kids,TV,51,4.67,45,,0
23733,Kosys! Kochira Keihime Tetsudou: Kouhou System-ka,"Comedy, Slice of Life",ONA,2,4.6,189,-1.0,1
33854,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,"Comedy, Slice of Life",ONA,1,5.4,48,-1.0,1
7189,Kotatsu Neko,Comedy,TV,26,5.07,291,2.5,2
8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52,6.18,102,-1.0,1
33123,Koto Nakare Hero Gingerman,Comedy,TV,12,3.8,39,,0
31239,Kotori Samba,"Comedy, Music",TV,240,6.75,74,,0
33226,Kotowaza Gundam-san,"Comedy, Mecha, Parody",ONA,17,6.13,200,7.0,1
20117,Kotowaza House,"Comedy, Slice of Life",TV,773,5.63,110,3.33,3
2173,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,"Adventure, Fantasy",Movie,1,5.94,181,1.5,2
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",Movie,1,5.47,109,-1.0,1
24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",OVA,2,5.64,83,-1.0,1
6571,Koume-chan ga Iku!,"Comedy, Romance, Slice of Life",TV,12,5.9,375,-1.0,1
23097,Kousagi Monogatari,"Comedy, Kids",Movie,1,6.2,67,-1.0,1
17563,Koutetsu no Vendetta Episode 0,"Action, Mecha, Military, Sci-Fi",ONA,1,6.09,257,1.67,3
32626,Kozaru no Buranko,Kids,Movie,1,4.95,60,3.0,1
33528,Kubbe Kort Animasjon,Fantasy,ONA,24,5.64,44,,0
33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,4.62,55,,0
24797,Kubire 3 Sisters,Comedy,Special,7,3.0,57,-1.0,1
19687,Kuiba II: Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1,7.0,166,-1.0,1
19781,Kuiba III: Zhanshen Jueqi,"Action, Adventure, Fantasy, Kids",Movie,1,6.82,176,-1.0,1
28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1,4.33,181,0.0,3
30176,Kujira,Adventure,Movie,1,5.74,77,,0
5886,Kujira no Josephina,"Adventure, Fantasy",TV,23,6.53,158,1.67,6
9339,Kuma no Gakkou: Jackie to Katie,"Comedy, Kids",Movie,1,6.33,158,-1.0,1
28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",OVA,1,6.33,53,-1.0,1
11197,Kuma no Puutarou,Comedy,TV,30,6.3,79,-1.0,1
23699,Kumo ni Noru,"Action, Seinen",OVA,2,5.18,118,-1.0,1
28053,Kumo no Ito,Fantasy,Movie,1,5.8,158,3.0,6
26279,Kumo no Ito (OVA),Fantasy,OVA,1,6.36,67,-1.0,1
29718,Kumo no Ito (Special),Drama,Special,1,6.6,58,,0
31007,Kumori Nochi Hare,"Drama, Kids",OVA,1,6.33,36,,0
34201,Kuni-chan no Ikka Ranran,"Drama, Slice of Life",Movie,1,7.5,24,,0
17669,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",TV,46,6.88,95,-1.0,1
5809,Kupu~!! Mamegoma!,Kids,TV,51,6.44,380,-1.0,1
30395,Kuripuri*Kuripura,Comedy,Movie,1,3.2,104,1.0,1
31873,Kuro,"Kids, Music",Music,1,5.28,74,5.5,2
19135,Kuroi Ame ni Utarete,"Drama, Historical",Movie,1,6.25,156,1.67,3
29603,Kurokan,Sports,ONA,Unknown,6.64,120,,0
26043,Kurumiwari Ningyou (2014),"Drama, Fantasy, Romance",Movie,1,7.0,136,-1.0,1
17749,Kuruneko: Kurunekobin,"Comedy, Slice of Life",Special,4,6.71,162,3.0,2
17753,Kuruneko: Nyaalock Holmes no Bouken,"Comedy, Slice of Life",Special,4,6.7,183,4.33,3
33348,Kushimitama Samurai,"Action, Adventure, Drama, Historical, Samurai",Special,1,5.67,69,-1.0,1
22465,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",TV,48,6.03,339,4.0,2
33115,Kutsuya to Kobito,"Fantasy, Kids",Movie,1,5.06,47,4.0,1
18773,Kuwagata Tsumami,Comedy,ONA,84,6.5,68,-1.0,1
28109,Kuzuryuugawa to Shounen,"Drama, Historical",OVA,1,7.75,61,-1.0,1
19325,Kwaegeol Longman Narongi,"Adventure, Kids",TV,52,7.43,65,-1.0,2
17439,Kyojin no Hoshi (Movie),"Drama, Sports",Movie,1,6.13,109,-1.0,1
17441,Kyojin no Hoshi: Chizome no Kesshousen,"Drama, Sports",Movie,1,6.25,100,-1.0,1
17445,Kyojin no Hoshi: Dai League Ball,"Drama, Sports",Movie,1,5.86,101,-1.0,1
17443,Kyojin no Hoshi: Ike Ike Hyuuma,"Drama, Sports",Movie,1,6.57,100,-1.0,1
17447,Kyojin no Hoshi: Shukumei no Taiketsu,"Drama, Sports",Movie,1,4.75,87,-1.0,1
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",OVA,1,6.88,69,-1.0,1
20603,Kyoufu no Kyou-chan,"Comedy, Parody",TV,7,4.58,66,-1.0,1
17615,Kyoufu Shinbun,"Horror, Shounen",OVA,2,5.38,163,2.5,2
31539,Kyoufu! Zombie Neko,Comedy,TV,Unknown,5.71,911,,0
28067,Kyouryoku Boukuusen,"Action, Historical, Military",Movie,1,3.57,104,1.33,3
29493,Kyouryou Pikora,"Adventure, Kids",Special,1,3.93,47,,0
7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",TV,60,6.5,138,-1.0,1
27847,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy, Kids, Supernatural",OVA,1,6.5,45,-1.0,1
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),"Demons, Fantasy",Movie,1,7.0,114,4.0,3
27393,Kyuumei Senshi Nanosaver,"Adventure, Shounen",TV,28,5.75,62,-1.0,1
30066,L/R: Licensed by Royal Special,"Action, Adventure, Mystery, Police",Special,1,6.36,140,3.67,3
6206,La Vilaine LuLu,Comedy,Special,13,4.5,108,1.33,3
9947,Lan Mao,"Adventure, Comedy",TV,Unknown,6.04,177,,0
30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",Movie,1,5.94,58,,0
30096,Lao Fu Zi Shui Hu Chuan,"Comedy, Historical, Seinen",Movie,1,6.71,65,7.0,1
30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",Movie,1,6.15,60,,0
31673,Larva 2nd Season,Comedy,TV,34,7.05,92,,0
31674,Larva 3rd Season,Comedy,TV,26,7.09,60,,0
29712,Learn to Love,Dementia,Movie,1,5.5,89,,0
23597,Legend of Basara: Shinbashi Theater,Comedy,Special,1,6.31,163,2.5,6
30343,Legend of the Moles: The Frozen Horror,"Adventure, Fantasy, Kids",Movie,1,6.0,45,-1.0,1
30349,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",Movie,1,7.2,44,-1.0,1
6065,Lemon Angel YJ-ban,"Romance, School",OVA,2,5.71,217,-1.0,1
29003,Lena lena,Slice of Life,TV,13,5.33,69,,0
31054,"Letchu, Getchu, Saru Getchu",Comedy,TV,76,5.05,104,,0
32310,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,Special,1,3.52,54,,0
22421,Licca-chan to Mahou no Kuni,"Fantasy, Kids",ONA,7,4.38,72,-1.0,1
33782,Life!,"Comedy, Slice of Life",TV,Unknown,5.25,91,,0
16820,Lightning Atom,"Action, Kids, Super Power",Movie,1,5.11,62,-1.0,1
32784,Lina Poe Poe,Music,Music,1,3.93,69,3.0,1
18155,Linetown,Comedy,TV,50,6.18,369,-1.0,2
13177,Little Charo,Slice of Life,TV,50,6.57,131,-1.0,1
13179,Little Charo 2,Slice of Life,TV,50,6.3,103,-1.0,1
13465,Little Charo: Touhoku-hen,Kids,TV,12,6.25,102,-1.0,1
25027,"Little Polar Bear: Shirokuma-kun, Doko e?","Adventure, Fantasy, Kids",Movie,1,6.56,107,2.5,2
